#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           PSP FIELDS Fluxgate Magnetometer (MAG) data
#     PROJECT                         PSP
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     SOURCE_NAME                     PSP_FLD>Parker Solar Probe FIELDS
#     DESCRIPTOR                      MAG_RTN_1min>Fluxgate Magnetometer data in RTN coordinates
#     DATA_TYPE                       L2>Level 2 Data
#     DATA_VERSION                    01
#     TEXT                            PSP FIELDS Fluxgate Magnetometer data. Time resolution varies with instrument                         
#                                      mode, ranging from 2.3-292.9 samples/sec, corresponding to 2-256 samples per                          
#                                      0.874 seconds (0.874 = 2^25 / 38.4 MHz, see reference [2]).                                           
#                                     The Magnetometer has 4 ranges - +/-1024, +/-4096, +/-16,384, +/-65,536 nT, selected                   
#                                      by the ranging algorithm, based on the ambient magnetic field. Precision is                           
#                                      +/- 15 bits, based on the 16-bit ADC.                                                                 
#                                     References:
#                                     1. Fox, N.J., Velli, M.C., Bale, S.D. et al. Space Sci Rev (2016) 204: 7. https://doi.org/10.1007/s112
#                                     2. Bale, S.D., Goetz, K., Harvey, P.R. et al. Space Sci Rev (2016) 204: 49.                           
#                                      https://doi.org/10.1007/s11214-016-0244-5                                                             
#     MODS                            Version 1
#     LOGICAL_FILE_ID                 psp_fld_l2_mag_RTN_1min_20190220_v01
#     LOGICAL_SOURCE                  psp_fld_l2_mag_RTN_1min
#     LOGICAL_SOURCE_DESCRIPTION      PSP FIELDS 1 minute cadence Fluxgate Magnetometer (MAG) data in RTN coordinates
#     PI_NAME                         Stuart D. Bale (bale@berkeley.edu)
#     PI_AFFILIATION                  UC Berkeley Space Sciences Laboratory
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     PARENTS                         spp_fld_l1_mago_hk_20190220_v00.cdf
#                                     spp_fld_l1_mago_hk_20190221_v00.cdf, spp_fld_l1_mago_survey_20190220_v00.cdf
#                                     spp_fld_l1_mago_survey_20190221_v00.cdf
#     MAG_OFFSET_CALIBRATION_FILES    psp_mago_zeros_range0_2019_v03.dat
#     DEPENDENCIES                    None
#     FILE_NAMING_CONVENTION          source_datatype_descriptor_yyyyMMdd
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/RTN/PT1M
#     GENERATED_BY                    PSP FIELDS SOC
#     RULES_OF_USE                    PSP/FIELDS Rules of the Road available at http://fields.ssl.berkeley.edu/rules/
#     GENERATION_DATE                 Tue Nov  5 21:37:36 2019
#     HTTP_LINK                       http://fields.ssl.berkeley.edu/data/
#     LINK_TEXT                       PSP/FIELDS SOC
#     LINK_TITLE                      Data Link
#     TIME_RESOLUTION                 1 minute
#     SVN_VERSION                     25679
#     CDAWEB_PARENTS                  psp_fld_l2_mag_rtn_1min_00000000_v01
#                                     psp_fld_l2_mag_rtn_1min_20220905_v02, psp_fld_l2_mag_rtn_1min_20220906_v02
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time in TT2000 for 1 minute cadence MAG waveform data
#  2. Magnetic field in RTN coordinates (1 minute cadence)
#
#  
# Key Parameter and Survey data (labels K0,K1,K2) are preliminary browse data.
# Generated by CDAWeb on: Tue Apr  9 15:11:59 2024
EPOCH                                               B_R                         B_T                         B_N
06-09-2022 04:43:30.000.000                     909.027                     82.2817                    -32.0731
06-09-2022 04:44:30.000.000                     879.446                     126.206                    -3.07586
06-09-2022 04:45:30.000.000                     844.904                     173.294                    -2.42007
06-09-2022 04:46:30.000.000                         NaN                         NaN                         NaN
06-09-2022 04:47:30.000.000                     795.890                    -148.958                    -231.508
06-09-2022 04:48:30.000.000                     838.614                    -73.3847                    -70.0290
06-09-2022 04:49:30.000.000                     846.112                    -54.3319                     45.4709
06-09-2022 04:50:30.000.000                     841.855                    -109.933                    -4.60218
06-09-2022 04:51:30.000.000                     845.651                    -51.1494                     71.9610
06-09-2022 04:52:30.000.000                     818.576                    -87.4851                     82.9684
06-09-2022 04:53:30.000.000                     823.982                    -137.166                    -101.676
06-09-2022 04:54:30.000.000                     854.372                    -122.148                    -13.3635
06-09-2022 04:55:30.000.000                     845.536                    -132.066                     13.5411
06-09-2022 04:56:30.000.000                     850.369                    -80.2119                     93.0595
06-09-2022 04:57:30.000.000                     855.139                    -139.523                    -12.5137
06-09-2022 04:58:30.000.000                     879.249                    -134.639                     43.3597
06-09-2022 04:59:30.000.000                     818.077                    -227.192                     228.276
06-09-2022 05:00:30.000.000                     816.055                    -176.391                     232.809
06-09-2022 05:01:30.000.000                         NaN                         NaN                         NaN
06-09-2022 05:02:30.000.000                     897.791                    -163.639                     199.756
06-09-2022 05:03:30.000.000                     887.997                    -156.059                     220.878
06-09-2022 05:04:30.000.000                     893.785                    -78.5445                     206.968
06-09-2022 05:05:30.000.000                     900.474                    -49.5926                     84.8568
06-09-2022 05:06:30.000.000                     905.932                    -13.7019                     158.537
06-09-2022 05:07:30.000.000                         NaN                         NaN                         NaN
06-09-2022 05:08:30.000.000                     846.336                    -163.318                     366.891
06-09-2022 05:09:30.000.000                     867.585                    -176.736                     276.423
06-09-2022 05:10:30.000.000                     861.234                    -261.878                     158.404
06-09-2022 05:11:30.000.000                     847.270                    -120.856                     212.097
06-09-2022 05:12:30.000.000                     857.041                    -65.2022                     191.540
06-09-2022 05:13:30.000.000                     853.908                    -13.7707                     200.258
06-09-2022 05:14:30.000.000                     845.455                    -20.3550                     171.426
06-09-2022 05:15:30.000.000                     850.926                    -155.526                     33.9324
06-09-2022 05:16:30.000.000                     854.173                    -30.5609                     163.271
06-09-2022 05:17:30.000.000                     854.342                     27.1194                     279.207
06-09-2022 05:18:30.000.000                     849.228                    -69.7418                     261.101
06-09-2022 05:19:30.000.000                     858.807                     9.29441                     145.118
06-09-2022 05:20:30.000.000                     854.083                     50.9028                    -22.1722
06-09-2022 05:21:30.000.000                     841.588                    -8.10355                     48.3453
06-09-2022 05:22:30.000.000                     829.698                    -3.94370                     74.4062
06-09-2022 05:23:30.000.000                     829.773                     30.2093                     76.4753
06-09-2022 05:24:30.000.000                     839.753                     10.9240                     124.957
06-09-2022 05:25:30.000.000                     805.367                    -227.533                     279.984
06-09-2022 05:26:30.000.000                     818.250                    -225.816                     231.529
06-09-2022 05:27:30.000.000                     848.141                    -153.431                     149.420
06-09-2022 05:28:30.000.000                     843.527                    -115.735                     103.578
06-09-2022 05:29:30.000.000                     854.722                    -106.225                     114.563
06-09-2022 05:30:30.000.000                     857.990                    -123.644                     76.4559
06-09-2022 05:31:30.000.000                     856.159                    -98.4292                     35.2527
06-09-2022 05:32:30.000.000                     858.722                    -92.6488                     65.4442
06-09-2022 05:33:30.000.000                     843.649                    -91.6507                     134.826
06-09-2022 05:34:30.000.000                     827.491                    -64.4551                     162.683
06-09-2022 05:35:30.000.000                     839.718                    -74.9253                     35.5629
06-09-2022 05:36:30.000.000                     841.988                    -119.065                     53.0128
06-09-2022 05:37:30.000.000                     841.483                    -79.1705                     82.0921
06-09-2022 05:38:30.000.000                     868.675                    -79.4899                     102.819
06-09-2022 05:39:30.000.000                     864.428                    -136.649                     159.107
06-09-2022 05:40:30.000.000                     847.347                    -65.8125                     198.938
06-09-2022 05:41:30.000.000                     847.725                    -63.1431                     201.594
06-09-2022 05:42:30.000.000                     858.468                    -56.7347                     160.471
06-09-2022 05:43:30.000.000                     866.876                    -48.3990                     131.941
06-09-2022 05:44:30.000.000                     864.909                    -97.9744                     92.1273
06-09-2022 05:45:30.000.000                     856.349                    -117.478                     86.0556
06-09-2022 05:46:30.000.000                     859.736                    -154.010                     103.850
06-09-2022 05:47:30.000.000                     858.632                    -73.2371                     205.795
06-09-2022 05:48:30.000.000                     833.070                    -41.9901                     207.687
06-09-2022 05:49:30.000.000                     797.065                     42.2985                     307.318
06-09-2022 05:50:30.000.000                     825.787                     23.7200                     279.813
06-09-2022 05:51:30.000.000                     840.688                     1.43968                     241.437
06-09-2022 05:52:30.000.000                     829.531                     10.0466                     244.460
06-09-2022 05:53:30.000.000                     813.199                    -48.2317                     269.882
06-09-2022 05:54:30.000.000                     797.110                    -99.8164                     282.439
06-09-2022 05:55:30.000.000                     846.942                    -59.5196                     193.125
06-09-2022 05:56:30.000.000                     860.886                    -116.839                     183.416
06-09-2022 05:57:30.000.000                     861.032                    -159.896                     174.011
06-09-2022 05:58:30.000.000                     873.612                    -160.892                     106.447
06-09-2022 05:59:30.000.000                     868.817                    -178.144                    -10.0193
06-09-2022 06:00:30.000.000                     870.448                    -75.1263                     4.92295
06-09-2022 06:01:30.000.000                     842.032                    -77.9951                     144.767
06-09-2022 06:02:30.000.000                     822.733                    -73.9056                     243.950
06-09-2022 06:03:30.000.000                     828.149                    -89.8811                     259.659
06-09-2022 06:04:30.000.000                     848.645                    -69.2672                     204.299
06-09-2022 06:05:30.000.000                     855.653                    -100.819                     156.728
06-09-2022 06:06:30.000.000                     846.312                    -122.096                     146.529
06-09-2022 06:07:30.000.000                     847.135                    -102.124                     183.432
06-09-2022 06:08:30.000.000                     841.786                    -75.3684                     177.410
06-09-2022 06:09:30.000.000                     836.818                    -99.8330                     160.233
06-09-2022 06:10:30.000.000                     834.697                    -82.0867                     173.538
06-09-2022 06:11:30.000.000                     834.885                    -158.393                     92.9252
06-09-2022 06:12:30.000.000                     826.297                    -144.737                     145.123
06-09-2022 06:13:30.000.000                     813.845                    -133.435                     181.205
06-09-2022 06:14:30.000.000                     821.021                    -135.086                     137.290
06-09-2022 06:15:30.000.000                     796.911                    -214.601                     77.1184
06-09-2022 06:16:30.000.000                     816.934                    -191.415                     79.6849
06-09-2022 06:17:30.000.000                     829.138                    -215.905                     120.444
06-09-2022 06:18:30.000.000                     846.081                    -194.511                     114.943
06-09-2022 06:19:30.000.000                     860.943                    -196.085                     117.793
06-09-2022 06:20:30.000.000                     842.745                    -242.176                     68.5859
06-09-2022 06:21:30.000.000                     836.298                    -244.642                     105.142
06-09-2022 06:22:30.000.000                     840.276                    -235.674                     53.8932
06-09-2022 06:23:30.000.000                     847.051                    -232.055                     69.8005
06-09-2022 06:24:30.000.000                     844.356                    -237.260                     65.5641
06-09-2022 06:25:30.000.000                     857.922                    -228.438                    -22.9661
06-09-2022 06:26:30.000.000                     850.440                    -212.496                    -40.3691
06-09-2022 06:27:30.000.000                     847.276                    -222.365                     19.7292
06-09-2022 06:28:30.000.000                     844.598                    -199.191                    -32.6921
06-09-2022 06:29:30.000.000                     840.943                    -213.895                     5.09802
06-09-2022 06:30:30.000.000                     847.229                    -178.373                     7.38745
06-09-2022 06:31:30.000.000                     832.338                    -229.245                     110.955
06-09-2022 06:32:30.000.000                     846.395                    -238.926                     61.6224
06-09-2022 06:33:30.000.000                     834.331                    -273.060                     89.0376
06-09-2022 06:34:30.000.000                     848.972                    -231.272                     75.4581
06-09-2022 06:35:30.000.000                     846.083                    -239.203                     65.6415
06-09-2022 06:36:30.000.000                     852.497                    -204.293                     100.120
06-09-2022 06:37:30.000.000                     838.128                    -129.374                     182.031
06-09-2022 06:38:30.000.000                     828.650                    -123.187                     170.388
06-09-2022 06:39:30.000.000                     817.094                    -88.1952                     215.606
06-09-2022 06:40:30.000.000                     829.785                    -189.506                    -35.1791
06-09-2022 06:41:30.000.000                     832.336                    -187.023                     16.6231
06-09-2022 06:42:30.000.000                     816.825                    -175.114                     108.135
06-09-2022 06:43:30.000.000                     818.112                    -173.788                     193.854
06-09-2022 06:44:30.000.000                     795.917                    -196.683                     283.065
06-09-2022 06:45:30.000.000                     798.765                    -223.309                     287.149
06-09-2022 06:46:30.000.000                     770.567                    -238.726                     353.379
06-09-2022 06:47:30.000.000                     791.369                    -196.698                     321.158
06-09-2022 06:48:30.000.000                     842.066                    -158.394                     193.809
06-09-2022 06:49:30.000.000                     863.279                    -130.742                     119.206
06-09-2022 06:50:30.000.000                     864.949                    -125.175                     81.1545
06-09-2022 06:51:30.000.000                     860.726                    -76.0073                     112.608
06-09-2022 06:52:30.000.000                     850.774                    -76.7717                     139.903
06-09-2022 06:53:30.000.000                     851.031                    -90.1389                     165.270
06-09-2022 06:54:30.000.000                     856.845                    -111.226                     160.500
06-09-2022 06:55:30.000.000                     858.390                    -92.3817                     176.574
06-09-2022 06:56:30.000.000                     837.195                    -94.2074                     217.926
06-09-2022 06:57:30.000.000                     824.767                    -112.332                     199.208
06-09-2022 06:58:30.000.000                     830.181                    -109.764                     211.676
06-09-2022 06:59:30.000.000                     844.798                    -100.514                     191.425
06-09-2022 07:00:30.000.000                     830.366                    -101.239                     214.440
06-09-2022 07:01:30.000.000                     751.199                    -312.775                     380.659
06-09-2022 07:02:30.000.000                     758.763                    -302.428                     386.113
06-09-2022 07:03:30.000.000                     760.633                    -269.113                     403.158
06-09-2022 07:04:30.000.000                     796.720                    -220.468                     331.076
06-09-2022 07:05:30.000.000                     746.245                    -270.147                     418.392
06-09-2022 07:06:30.000.000                     788.226                    -246.562                     349.681
06-09-2022 07:07:30.000.000                     856.613                    -121.850                     205.481
06-09-2022 07:08:30.000.000                     825.964                    -224.423                     272.008
06-09-2022 07:09:30.000.000                     818.306                    -196.661                     291.189
06-09-2022 07:10:30.000.000                     784.293                    -251.497                     335.078
06-09-2022 07:11:30.000.000                     797.162                    -292.458                     296.868
06-09-2022 07:12:30.000.000                     772.284                    -292.573                     366.499
06-09-2022 07:13:30.000.000                     748.771                    -315.190                     386.561
06-09-2022 07:14:30.000.000                     780.861                    -298.702                     350.417
06-09-2022 07:15:30.000.000                     805.314                    -250.713                     346.726
06-09-2022 07:16:30.000.000                     789.787                    -273.946                     342.927
06-09-2022 07:17:30.000.000                     781.717                    -291.803                     347.950
06-09-2022 07:18:30.000.000                     872.538                    -108.420                     159.451
06-09-2022 07:19:30.000.000                     885.038                    -95.9967                     163.130
06-09-2022 07:20:30.000.000                     883.365                    -160.399                     154.527
06-09-2022 07:21:30.000.000                     882.568                    -151.752                     146.615
06-09-2022 07:22:30.000.000                     880.954                    -121.646                     160.913
06-09-2022 07:23:30.000.000                     875.067                    -125.562                     162.929
06-09-2022 07:24:30.000.000                     870.978                    -138.854                     185.698
06-09-2022 07:25:30.000.000                     876.472                    -140.645                     174.827
06-09-2022 07:26:30.000.000                     861.703                    -142.874                     200.515
06-09-2022 07:27:30.000.000                     866.661                    -134.162                     166.517
06-09-2022 07:28:30.000.000                     829.645                    -129.193                     289.702
06-09-2022 07:29:30.000.000                     860.504                    -119.741                     187.936
06-09-2022 07:30:30.000.000                     866.407                    -159.737                     100.056
06-09-2022 07:31:30.000.000                     876.866                    -193.915                     72.4430
06-09-2022 07:32:30.000.000                     875.464                    -142.837                     76.7083
06-09-2022 07:33:30.000.000                     866.907                    -128.078                     112.312
06-09-2022 07:34:30.000.000                     865.235                    -144.222                     133.605
06-09-2022 07:35:30.000.000                     841.690                    -192.919                     194.607
06-09-2022 07:36:30.000.000                     852.671                    -169.941                     163.747
06-09-2022 07:37:30.000.000                     874.377                    -113.439                     51.6534
06-09-2022 07:38:30.000.000                     858.791                    -122.268                     150.568
06-09-2022 07:39:30.000.000                     856.171                    -101.031                     162.972
06-09-2022 07:40:30.000.000                     792.195                    -254.555                     298.370
06-09-2022 07:41:30.000.000                     791.801                    -254.641                     303.021
06-09-2022 07:42:30.000.000                     770.383                    -335.488                     306.306
06-09-2022 07:43:30.000.000                     756.732                    -333.160                     345.092
06-09-2022 07:44:30.000.000                     759.965                    -327.014                     359.566
06-09-2022 07:45:30.000.000                     779.386                    -281.513                     340.539
06-09-2022 07:46:30.000.000                     831.810                    -127.394                     275.290
06-09-2022 07:47:30.000.000                     873.694                     11.4724                     128.026
06-09-2022 07:48:30.000.000                     853.692                    -65.9600                     218.889
06-09-2022 07:49:30.000.000                     840.016                    -142.202                     240.998
06-09-2022 07:50:30.000.000                     846.802                    -110.436                     197.017
06-09-2022 07:51:30.000.000                     804.422                    -166.299                     297.634
06-09-2022 07:52:30.000.000                     843.941                    -124.779                     226.351
06-09-2022 07:53:30.000.000                     842.487                    -119.271                     231.649
06-09-2022 07:54:30.000.000                     841.528                    -88.0380                     197.618
06-09-2022 07:55:30.000.000                     830.970                    -213.291                     173.971
06-09-2022 07:56:30.000.000                     831.003                    -246.919                     174.834
06-09-2022 07:57:30.000.000                     824.319                    -251.859                     177.127
06-09-2022 07:58:30.000.000                     821.166                    -213.615                     182.665
06-09-2022 07:59:30.000.000                     830.460                    -226.340                     178.470
06-09-2022 08:00:30.000.000                     846.989                    -164.712                     163.453
06-09-2022 08:01:30.000.000                     841.976                    -125.293                     166.876
06-09-2022 08:02:30.000.000                     837.818                    -115.011                     184.370
06-09-2022 08:03:30.000.000                     850.384                    -69.8552                     81.5783
06-09-2022 08:04:30.000.000                     860.690                    -52.4736                     60.4899
06-09-2022 08:05:30.000.000                     852.584                    -7.36844                     143.019
06-09-2022 08:06:30.000.000                     843.555                    -54.8396                     183.638
06-09-2022 08:07:30.000.000                     836.027                    -99.9848                     167.707
06-09-2022 08:08:30.000.000                     822.612                    -87.5000                     218.206
06-09-2022 08:09:30.000.000                     820.701                    -90.1519                     224.534
06-09-2022 08:10:30.000.000                     834.711                    -114.493                     205.174
06-09-2022 08:11:30.000.000                     824.151                    -167.020                     159.279
06-09-2022 08:12:30.000.000                     832.452                    -228.433                     49.2676
06-09-2022 08:13:30.000.000                     835.951                    -175.623                     95.7685
06-09-2022 08:14:30.000.000                     827.737                    -193.939                     100.132
06-09-2022 08:15:30.000.000                     829.287                    -159.474                     143.573
06-09-2022 08:16:30.000.000                     825.278                    -175.196                     137.382
06-09-2022 08:17:30.000.000                     821.854                    -200.851                     176.704
06-09-2022 08:18:30.000.000                     823.766                    -179.178                     138.465
06-09-2022 08:19:30.000.000                     847.278                    -153.015                     114.959
06-09-2022 08:20:30.000.000                     823.138                    -178.837                     148.225
06-09-2022 08:21:30.000.000                     818.317                    -214.750                     122.951
06-09-2022 08:22:30.000.000                     820.458                    -204.986                     149.457
06-09-2022 08:23:30.000.000                     776.205                    -282.956                     221.783
06-09-2022 08:24:30.000.000                     719.385                    -345.327                     321.699
06-09-2022 08:25:30.000.000                     735.493                    -310.205                     320.836
06-09-2022 08:26:30.000.000                     756.889                    -287.254                     272.817
06-09-2022 08:27:30.000.000                     718.001                    -267.536                     372.924
06-09-2022 08:28:30.000.000                     720.353                    -242.536                     385.338
06-09-2022 08:29:30.000.000                     734.579                    -213.326                     368.119
06-09-2022 08:30:30.000.000                     768.064                    -218.141                     257.899
06-09-2022 08:31:30.000.000                     769.800                    -266.590                     195.475
06-09-2022 08:32:30.000.000                     754.378                    -274.946                     225.836
06-09-2022 08:33:30.000.000                     748.142                    -275.695                     222.498
06-09-2022 08:34:30.000.000                     738.177                    -297.168                     248.436
06-09-2022 08:35:30.000.000                     711.500                    -360.519                     254.266
06-09-2022 08:36:30.000.000                     687.135                    -397.350                     286.886
06-09-2022 08:37:30.000.000                     682.508                    -361.377                     341.635
06-09-2022 08:38:30.000.000                     681.019                    -373.798                     347.923
06-09-2022 08:39:30.000.000                     718.936                    -356.888                     301.554
06-09-2022 08:40:30.000.000                     875.398                    -116.456                     73.8753
06-09-2022 08:41:30.000.000                     887.518                    -51.3863                     32.5789
06-09-2022 08:42:30.000.000                     873.693                    -124.367                     77.2468
06-09-2022 08:43:30.000.000                     877.451                    -102.174                     58.0418
06-09-2022 08:44:30.000.000                     867.805                    -131.419                     123.510
06-09-2022 08:45:30.000.000                     869.594                    -130.475                     98.5188
06-09-2022 08:46:30.000.000                     879.035                    -87.2475                     3.03984
06-09-2022 08:47:30.000.000                     878.030                    -120.757                     80.1758
06-09-2022 08:48:30.000.000                     855.808                    -160.700                     186.022
06-09-2022 08:49:30.000.000                     883.151                    -99.6073                     86.9102
06-09-2022 08:50:30.000.000                     882.927                    -65.2091                     87.9023
06-09-2022 08:51:30.000.000                     883.497                    -58.9684                     20.9431
06-09-2022 08:52:30.000.000                     860.226                     52.6107                    -182.850
06-09-2022 08:53:30.000.000                     878.305                    -3.50632                     28.4897
06-09-2022 08:54:30.000.000                     885.483                    -23.0391                     53.2755
06-09-2022 08:55:30.000.000                     846.423                     21.3179                    -203.847
06-09-2022 08:56:30.000.000                     869.435                    -10.9010                    -167.832
06-09-2022 08:57:30.000.000                     880.331                    -39.8815                    -93.4147
06-09-2022 08:58:30.000.000                     886.792                     25.4504                    -28.2099
06-09-2022 08:59:30.000.000                     881.092                     30.1440                    -3.76758
06-09-2022 09:00:30.000.000                     877.968                     91.6109                    -32.9609
06-09-2022 09:01:30.000.000                     872.834                    -30.1906                     90.9655
06-09-2022 09:02:30.000.000                     813.469                    -375.446                     29.0246
06-09-2022 09:03:30.000.000                     845.114                    -274.443                     76.0021
06-09-2022 09:04:30.000.000                     851.961                    -257.454                    -48.0944
06-09-2022 09:05:30.000.000                     879.140                    -151.756                    -25.5927
06-09-2022 09:06:30.000.000                     865.094                    -181.891                     107.380
06-09-2022 09:07:30.000.000                     661.045                    -367.840                     393.799
06-09-2022 09:08:30.000.000                     874.363                    -82.3472                     94.9107
06-09-2022 09:09:30.000.000                     862.112                    -164.714                     115.098
06-09-2022 09:10:30.000.000                     861.408                    -174.466                     112.380
06-09-2022 09:11:30.000.000                     859.688                    -172.630                     114.436
06-09-2022 09:12:30.000.000                     863.676                    -153.583                     103.213
06-09-2022 09:13:30.000.000                     854.495                    -142.686                     147.950
06-09-2022 09:14:30.000.000                     877.376                    -6.11485                    -11.0874
06-09-2022 09:15:30.000.000                     863.065                    -140.040                     65.0054
06-09-2022 09:16:30.000.000                     844.682                    -216.238                     129.094
06-09-2022 09:17:30.000.000                     842.172                    -79.6100                     132.221
06-09-2022 09:18:30.000.000                     863.021                    -15.1169                     48.5960
06-09-2022 09:19:30.000.000                     851.551                    -154.752                     72.1758
06-09-2022 09:20:30.000.000                     854.947                    -162.680                    -33.2859
06-09-2022 09:21:30.000.000                     845.570                    -200.518                     95.9320
06-09-2022 09:22:30.000.000                     806.691                    -303.082                     173.520
06-09-2022 09:23:30.000.000                     822.901                    -275.517                     149.646
06-09-2022 09:24:30.000.000                     797.445                    -332.772                     154.244
06-09-2022 09:25:30.000.000                     820.662                    -261.739                     127.045
06-09-2022 09:26:30.000.000                     846.518                    -138.931                     81.8237
06-09-2022 09:27:30.000.000                     835.722                    -174.751                     170.590
06-09-2022 09:28:30.000.000                     847.793                    -62.2968                     180.132
06-09-2022 09:29:30.000.000                     856.692                    -13.9263                     89.3069
06-09-2022 09:30:30.000.000                     771.290                    -322.570                     241.142
06-09-2022 09:31:30.000.000                     760.105                    -339.420                     246.173
06-09-2022 09:32:30.000.000                     732.273                    -406.458                     238.921
06-09-2022 09:33:30.000.000                     820.543                    -255.721                     103.353
06-09-2022 09:34:30.000.000                     843.592                    -200.005                     71.2526
06-09-2022 09:35:30.000.000                     851.545                    -135.962                     97.8484
06-09-2022 09:36:30.000.000                     834.586                    -201.231                     133.823
06-09-2022 09:37:30.000.000                     839.235                    -198.094                     92.7255
06-09-2022 09:38:30.000.000                     837.720                    -209.648                     113.386
06-09-2022 09:39:30.000.000                     846.055                    -157.186                     120.846
06-09-2022 09:40:30.000.000                     835.340                    -206.604                     59.9394
06-09-2022 09:41:30.000.000                     843.910                    -126.452                     88.7734
06-09-2022 09:42:30.000.000                     844.692                    -138.168                     20.1768
06-09-2022 09:43:30.000.000                     847.451                    -148.907                     36.7235
06-09-2022 09:44:30.000.000                     858.787                    -103.640                     58.5891
06-09-2022 09:45:30.000.000                     860.051                    -55.1064                     44.3809
06-09-2022 09:46:30.000.000                     847.664                    -108.096                     116.953
06-09-2022 09:47:30.000.000                     848.958                    -124.536                     112.196
06-09-2022 09:48:30.000.000                     840.912                     4.40004                     98.3422
06-09-2022 09:49:30.000.000                     855.588                    -36.1050                     24.9338
06-09-2022 09:50:30.000.000                     849.422                    -133.057                    -11.9516
06-09-2022 09:51:30.000.000                     839.285                     4.33421                    -106.509
06-09-2022 09:52:30.000.000                     824.589                     144.161                     47.1372
06-09-2022 09:53:30.000.000                     828.988                     63.8188                    -120.129
06-09-2022 09:54:30.000.000                     791.637                     250.979                    -120.030
06-09-2022 09:55:30.000.000                     813.114                     223.742                    -49.2556
06-09-2022 09:56:30.000.000                     803.509                    -50.1764                    -123.403
06-09-2022 09:57:30.000.000                     827.000                    -67.2803                    -126.181
06-09-2022 09:58:30.000.000                     843.198                     73.7607                    -21.6161
06-09-2022 09:59:30.000.000                     832.067                     139.220                    -4.70622
