#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           PSP FIELDS Fluxgate Magnetometer (MAG) data
#     PROJECT                         PSP
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#                                     Space Physics>Interplanetary Studies
#     SOURCE_NAME                     PSP_FLD>Parker Solar Probe FIELDS
#     DESCRIPTOR                      MAG_RTN_1min>Fluxgate Magnetometer data in RTN coordinates
#     DATA_TYPE                       L2>Level 2 Data
#     DATA_VERSION                    01
#     TEXT                            PSP FIELDS Fluxgate Magnetometer data. Time resolution varies with instrument                         
#                                      mode, ranging from 2.3-292.9 samples/sec, corresponding to 2-256 samples per                          
#                                      0.874 seconds (0.874 = 2^25 / 38.4 MHz, see reference [2]).                                           
#                                     The Magnetometer has 4 ranges - +/-1024, +/-4096, +/-16,384, +/-65,536 nT, selected                   
#                                      by the ranging algorithm, based on the ambient magnetic field. Precision is                           
#                                      +/- 15 bits, based on the 16-bit ADC.                                                                 
#                                     References:
#                                     1. Fox, N.J., Velli, M.C., Bale, S.D. et al. Space Sci Rev (2016) 204: 7. https://doi.org/10.1007/s112
#                                     2. Bale, S.D., Goetz, K., Harvey, P.R. et al. Space Sci Rev (2016) 204: 49.                           
#                                      https://doi.org/10.1007/s11214-016-0244-5                                                             
#     MODS                            Version 1
#     LOGICAL_FILE_ID                 psp_fld_l2_mag_RTN_1min_20190220_v01
#     LOGICAL_SOURCE                  psp_fld_l2_mag_RTN_1min
#     LOGICAL_SOURCE_DESCRIPTION      PSP FIELDS 1 minute cadence Fluxgate Magnetometer (MAG) data in RTN coordinates
#     PI_NAME                         Stuart D. Bale (bale@berkeley.edu)
#     PI_AFFILIATION                  UC Berkeley Space Sciences Laboratory
#     INSTRUMENT_TYPE                 Magnetic Fields (space)
#     MISSION_GROUP                   Parker Solar Probe (PSP)
#     PARENTS                         spp_fld_l1_mago_hk_20190220_v00.cdf
#                                     spp_fld_l1_mago_hk_20190221_v00.cdf, spp_fld_l1_mago_survey_20190220_v00.cdf
#                                     spp_fld_l1_mago_survey_20190221_v00.cdf
#     MAG_OFFSET_CALIBRATION_FILES    psp_mago_zeros_range0_2019_v03.dat
#     DEPENDENCIES                    None
#     FILE_NAMING_CONVENTION          source_datatype_descriptor_yyyyMMdd
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/RTN/PT1M
#     GENERATED_BY                    PSP FIELDS SOC
#     RULES_OF_USE                    PSP/FIELDS Rules of the Road available at http://fields.ssl.berkeley.edu/rules/
#     GENERATION_DATE                 Tue Nov  5 21:37:36 2019
#     HTTP_LINK                       http://fields.ssl.berkeley.edu/data/
#     LINK_TEXT                       PSP/FIELDS SOC
#     LINK_TITLE                      Data Link
#     TIME_RESOLUTION                 1 minute
#     SVN_VERSION                     25679
#     CDAWEB_PARENTS                  psp_fld_l2_mag_rtn_1min_00000000_v01
#                                     psp_fld_l2_mag_rtn_1min_20210926_v02, psp_fld_l2_mag_rtn_1min_20210927_v02
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time in TT2000 for 1 minute cadence MAG waveform data
#  2. Magnetic field in RTN coordinates (1 minute cadence)
#
#  
# Key Parameter and Survey data (labels K0,K1,K2) are preliminary browse data.
# Generated by CDAWeb on: Tue Apr  9 14:40:37 2024
EPOCH                                               B_R                         B_T                         B_N
27-09-2021 09:36:30.000.000                     4.05777                    -3.12356                     13.1581
27-09-2021 09:37:30.000.000                     4.61689                    -3.26634                     12.9010
27-09-2021 09:38:30.000.000                     4.48451                    -3.02911                     12.9498
27-09-2021 09:39:30.000.000                     4.58264                    -3.34753                     12.8750
27-09-2021 09:40:30.000.000                     4.92177                    -3.20287                     12.7592
27-09-2021 09:41:30.000.000                     4.45132                    -3.11138                     12.8566
27-09-2021 09:42:30.000.000                     4.58635                    -2.67230                     12.8698
27-09-2021 09:43:30.000.000                     4.24203                    -2.62184                     13.0659
27-09-2021 09:44:30.000.000                     4.28893                    -2.15694                     13.1777
27-09-2021 09:45:30.000.000                     4.21668                    -3.49120                     13.0699
27-09-2021 09:46:30.000.000                     4.34401                    -3.37931                     13.0735
27-09-2021 09:47:30.000.000                     4.27175                    -3.70393                     13.0310
27-09-2021 09:48:30.000.000                     4.14232                    -3.79148                     13.0826
27-09-2021 09:49:30.000.000                     4.20217                    -3.72772                     13.1054
27-09-2021 09:50:30.000.000                     3.82170                    -5.29579                     12.6163
27-09-2021 09:51:30.000.000                     3.59424                    -6.85389                     11.8870
27-09-2021 09:52:30.000.000                     3.41268                    -6.80082                     11.8291
27-09-2021 09:53:30.000.000                     3.61683                    -6.94247                     11.7111
27-09-2021 09:54:30.000.000                     3.26818                    -7.06959                     11.4433
27-09-2021 09:55:30.000.000                     3.33725                    -6.08207                     11.8803
27-09-2021 09:56:30.000.000                     2.89996                    -6.44945                     11.8509
27-09-2021 09:57:30.000.000                     3.79772                    -5.69173                     11.9485
27-09-2021 09:58:30.000.000                     2.46232                    -7.28638                     11.6019
27-09-2021 09:59:30.000.000                     2.84535                    -6.71438                     11.7152
27-09-2021 10:00:30.000.000                     3.21741                    -6.90743                     11.5599
27-09-2021 10:01:30.000.000                     3.48741                    -7.12477                     11.3954
27-09-2021 10:02:30.000.000                     4.76973                    -6.56434                     11.3023
27-09-2021 10:03:30.000.000                     4.78414                    -4.88062                     11.9426
27-09-2021 10:04:30.000.000                     4.32952                    -4.66789                     11.8717
27-09-2021 10:05:30.000.000                     3.13792                    -7.57438                     11.0650
27-09-2021 10:06:30.000.000                     2.70445                    -5.85225                     11.8378
27-09-2021 10:07:30.000.000                     1.92720                    -7.15225                     11.0765
27-09-2021 10:08:30.000.000                     1.89761                    -6.92668                     11.1367
27-09-2021 10:09:30.000.000                     2.01818                    -8.27057                     10.1903
27-09-2021 10:10:30.000.000                     2.55573                    -7.79526                     10.1161
27-09-2021 10:11:30.000.000                     1.76985                    -8.47885                     9.82752
27-09-2021 10:12:30.000.000                     2.16675                    -8.55290                     9.71764
27-09-2021 10:13:30.000.000                     2.02594                    -7.79805                     10.2944
27-09-2021 10:14:30.000.000                     1.66941                    -8.49373                     9.87336
27-09-2021 10:15:30.000.000                     1.78726                    -8.78196                     9.49962
27-09-2021 10:16:30.000.000                     1.18669                    -8.57501                     9.71499
27-09-2021 10:17:30.000.000                   -0.245096                    -9.88754                     8.72856
27-09-2021 10:18:30.000.000                    0.234091                    -10.0258                     8.49813
27-09-2021 10:19:30.000.000                     1.17033                    -9.32599                     9.20307
27-09-2021 10:20:30.000.000                     1.44296                    -9.18108                     9.20886
27-09-2021 10:21:30.000.000                     1.67056                    -8.68401                     9.69357
27-09-2021 10:22:30.000.000                     1.52150                    -8.17362                     10.1460
27-09-2021 10:23:30.000.000                    0.989515                    -8.08431                     10.2895
27-09-2021 10:24:30.000.000                    0.429541                    -7.54344                     10.3616
27-09-2021 10:25:30.000.000                    0.281750                    -8.35796                     9.75881
27-09-2021 10:26:30.000.000                    0.963491                    -8.79658                     9.36468
27-09-2021 10:27:30.000.000                     1.69743                    -7.62707                     9.40598
27-09-2021 10:28:30.000.000                     2.94645                    -5.11247                     10.9060
27-09-2021 10:29:30.000.000                     2.06326                    -6.32492                     10.5691
27-09-2021 10:30:30.000.000                     1.83189                    -5.99292                     10.9074
27-09-2021 10:31:30.000.000                     1.39286                    -7.73691                     9.87150
27-09-2021 10:32:30.000.000                     1.47870                    -4.57580                     11.2388
27-09-2021 10:33:30.000.000                     1.00390                    -5.18734                     11.2455
27-09-2021 10:34:30.000.000                    0.283942                    -6.08624                     10.8880
27-09-2021 10:35:30.000.000                   -0.300642                    -7.13200                     10.4272
27-09-2021 10:36:30.000.000                    0.247391                    -6.94130                     10.5899
27-09-2021 10:37:30.000.000                    0.131426                    -6.60161                     10.8867
27-09-2021 10:38:30.000.000                    0.110794                    -5.42973                     11.4655
27-09-2021 10:39:30.000.000                    0.530969                    -5.95211                     11.2481
27-09-2021 10:40:30.000.000                    0.845046                    -5.34731                     11.4994
27-09-2021 10:41:30.000.000                     1.00432                    -5.09831                     11.6436
27-09-2021 10:42:30.000.000                    0.413484                    -5.54241                     11.6053
27-09-2021 10:43:30.000.000                    0.840662                    -6.43237                     10.9551
27-09-2021 10:44:30.000.000                     1.18131                    -6.02977                     11.0920
27-09-2021 10:45:30.000.000                     1.05820                    -5.31033                     11.2879
27-09-2021 10:46:30.000.000                    0.557657                    -3.89524                     11.8537
27-09-2021 10:47:30.000.000                    0.818855                    -3.47330                     11.9041
27-09-2021 10:48:30.000.000                    0.725054                    -3.66109                     11.6496
27-09-2021 10:49:30.000.000                     1.33309                    -1.86492                     11.9755
27-09-2021 10:50:30.000.000                    0.989057                    -2.87842                     11.6132
27-09-2021 10:51:30.000.000                    0.983101                    -2.41649                     11.7598
27-09-2021 10:52:30.000.000                     1.38107                    -1.78763                     11.8427
27-09-2021 10:53:30.000.000                     1.01368                    -1.26157                     12.1440
27-09-2021 10:54:30.000.000                     1.06037                    -1.70918                     12.1012
27-09-2021 10:55:30.000.000                    0.429020                    -2.25003                     12.0809
27-09-2021 10:56:30.000.000                  -0.0561552                   -0.910959                     12.2777
27-09-2021 10:57:30.000.000                    0.842404                   -0.441857                     12.2596
27-09-2021 10:58:30.000.000                    0.584799                   -0.613844                     12.2794
27-09-2021 10:59:30.000.000                   -0.307336                   -0.130987                     12.3001
27-09-2021 11:00:30.000.000                    0.807964                    -1.09253                     12.2073
27-09-2021 11:01:30.000.000                  0.00636258                    -1.55257                     12.1566
27-09-2021 11:02:30.000.000                  -0.0760860                    -1.03198                     12.1799
27-09-2021 11:03:30.000.000                   -0.373468                   -0.808888                     12.2622
27-09-2021 11:04:30.000.000                   -0.755070                   -0.511656                     12.2695
27-09-2021 11:05:30.000.000                   -0.465730                   -0.526740                     12.2584
27-09-2021 11:06:30.000.000                   -0.428320                   -0.232333                     12.2017
27-09-2021 11:07:30.000.000                   -0.619706                    0.110571                     12.1495
27-09-2021 11:08:30.000.000                    -1.05921                   -0.997758                     12.0879
27-09-2021 11:09:30.000.000                   -0.874413                   -0.695567                     11.9889
27-09-2021 11:10:30.000.000                   -0.143755                   -0.940915                     11.8292
27-09-2021 11:11:30.000.000                    0.743528                    -1.56130                     11.7068
27-09-2021 11:12:30.000.000                    0.422689                  -0.0720526                     11.7379
27-09-2021 11:13:30.000.000                    0.814040                   -0.275567                     11.6405
27-09-2021 11:14:30.000.000                     1.18703                   -0.202821                     11.5831
27-09-2021 11:15:30.000.000                     1.37572                   -0.596730                     11.6346
27-09-2021 11:16:30.000.000                     1.78019                   -0.908962                     11.5018
27-09-2021 11:17:30.000.000                     1.99891                    -1.18359                     11.4627
27-09-2021 11:18:30.000.000                     1.55713                    0.230971                     11.6750
27-09-2021 11:19:30.000.000                     1.77153                    0.440095                     11.6738
27-09-2021 11:20:30.000.000                     1.36661                    0.823779                     11.6719
27-09-2021 11:21:30.000.000                     1.22843                    0.923597                     11.6776
27-09-2021 11:22:30.000.000                    0.724652                  -0.0183743                     11.8109
27-09-2021 11:23:30.000.000                     1.89266                     1.14972                     11.4852
27-09-2021 11:24:30.000.000                     2.07096                     1.42763                     11.4101
27-09-2021 11:25:30.000.000                     1.69058                     1.25239                     11.5001
27-09-2021 11:26:30.000.000                     1.79513                    0.742563                     11.5332
27-09-2021 11:27:30.000.000                     2.11152                    0.481953                     11.4902
27-09-2021 11:28:30.000.000                     2.91508                   -0.655951                     11.3644
27-09-2021 11:29:30.000.000                     3.44966                    -1.40451                     11.2260
27-09-2021 11:30:30.000.000                     3.72015                    -2.06876                     11.1059
27-09-2021 11:31:30.000.000                     4.60730                    -4.80938                     9.95116
27-09-2021 11:32:30.000.000                     4.96556                    -5.25130                     9.54867
27-09-2021 11:33:30.000.000                     5.21370                    -5.40609                     9.44763
27-09-2021 11:34:30.000.000                     4.75141                    -3.80812                     10.4294
27-09-2021 11:35:30.000.000                     5.13434                    -4.44847                     10.0425
27-09-2021 11:36:30.000.000                     4.94466                    -4.18197                     10.2582
27-09-2021 11:37:30.000.000                     4.70605                    -3.98968                     10.4334
27-09-2021 11:38:30.000.000                     3.13143                    -5.52459                     10.2178
27-09-2021 11:39:30.000.000                     2.28892                    -5.56464                     10.5619
27-09-2021 11:40:30.000.000                     3.22272                    -4.53591                     10.7371
27-09-2021 11:41:30.000.000                     4.00447                    -3.56933                     10.8297
27-09-2021 11:42:30.000.000                     3.64256                    -3.51353                     10.9909
27-09-2021 11:43:30.000.000                     3.66284                    -3.55210                     10.8584
27-09-2021 11:44:30.000.000                     3.66757                    -4.09897                     10.7315
27-09-2021 11:45:30.000.000                     3.23015                    -3.86643                     10.9133
27-09-2021 11:46:30.000.000                     4.17819                    -3.73249                     10.5636
27-09-2021 11:47:30.000.000                     2.84606                    -1.90610                     11.4392
27-09-2021 11:48:30.000.000                     2.66485                    -1.18565                     11.5421
27-09-2021 11:49:30.000.000                     3.20114                    -2.24665                     11.0402
27-09-2021 11:50:30.000.000                     3.00822                    -2.83327                     10.4007
27-09-2021 11:51:30.000.000                     4.03698                    -6.69435                     8.35385
27-09-2021 11:52:30.000.000                     5.51364                    -5.98595                     7.88472
27-09-2021 11:53:30.000.000                     5.49696                    -6.59087                     7.52642
27-09-2021 11:54:30.000.000                     5.45036                    -6.89897                     7.30930
27-09-2021 11:55:30.000.000                     5.24779                    -6.39480                     7.92223
27-09-2021 11:56:30.000.000                     5.12648                    -5.63273                     8.42189
27-09-2021 11:57:30.000.000                     4.76516                    -5.85721                     8.39021
27-09-2021 11:58:30.000.000                     4.46126                    -5.68925                     8.64958
27-09-2021 11:59:30.000.000                     3.44018                    -4.76619                     9.32362
27-09-2021 12:00:30.000.000                     1.25438                    -2.26468                     10.7598
27-09-2021 12:01:30.000.000                     3.55927                    -5.46314                     9.20583
27-09-2021 12:02:30.000.000                     4.34284                    -5.67408                     8.80758
27-09-2021 12:03:30.000.000                     3.52092                    -4.73611                     9.58643
27-09-2021 12:04:30.000.000                     3.31961                    -4.70133                     9.68424
27-09-2021 12:05:30.000.000                     3.20322                    -4.78137                     9.68097
27-09-2021 12:06:30.000.000                     3.36818                    -4.84066                     9.59487
27-09-2021 12:07:30.000.000                     3.87433                    -4.92871                     9.34473
27-09-2021 12:08:30.000.000                     5.41478                    -5.80070                     7.91456
27-09-2021 12:09:30.000.000                     4.22351                    -4.87301                     9.11275
27-09-2021 12:10:30.000.000                     2.04951                    -3.85166                     10.4261
27-09-2021 12:11:30.000.000                     1.67898                    -3.78882                     10.4868
27-09-2021 12:12:30.000.000                     2.76477                    -4.05568                     10.1455
27-09-2021 12:13:30.000.000                     3.02018                    -4.26192                     9.99429
27-09-2021 12:14:30.000.000                     3.24111                    -4.24191                     9.92772
27-09-2021 12:15:30.000.000                     3.35077                    -4.43558                     9.73078
27-09-2021 12:16:30.000.000                     3.53133                    -4.58346                     9.56425
27-09-2021 12:17:30.000.000                     4.00758                    -4.27746                     9.47057
27-09-2021 12:18:30.000.000                     3.90096                    -5.07050                     9.07217
27-09-2021 12:19:30.000.000                     5.63889                    -4.77457                     8.24023
27-09-2021 12:20:30.000.000                     5.22576                    -4.78009                     8.45166
27-09-2021 12:21:30.000.000                     4.67842                    -4.72227                     8.88428
27-09-2021 12:22:30.000.000                     4.56150                    -4.60424                     8.91130
27-09-2021 12:23:30.000.000                     4.27147                    -4.93054                     8.67158
27-09-2021 12:24:30.000.000                     4.64160                    -4.71046                     8.62029
27-09-2021 12:25:30.000.000                     4.50895                    -4.80147                     8.72517
27-09-2021 12:26:30.000.000                     4.55932                    -4.48660                     8.82122
27-09-2021 12:27:30.000.000                     4.80888                    -3.87055                     9.48783
27-09-2021 12:28:30.000.000                     4.40977                    -4.02363                     9.62459
27-09-2021 12:29:30.000.000                     3.69236                    -3.41546                     10.0935
27-09-2021 12:30:30.000.000                     3.38781                    -2.53584                     10.0600
27-09-2021 12:31:30.000.000                     3.33141                    -3.62496                     9.44424
27-09-2021 12:32:30.000.000                     3.06583                    -2.96655                     9.29902
27-09-2021 12:33:30.000.000                     3.08694                    -3.09717                     9.06880
27-09-2021 12:34:30.000.000                     3.51440                    -3.57228                     8.57633
27-09-2021 12:35:30.000.000                     3.38974                    -2.92938                     8.37894
27-09-2021 12:36:30.000.000                     2.94007                    -1.98316                     8.41661
27-09-2021 12:37:30.000.000                     3.03377                    -1.93742                     8.17160
27-09-2021 12:38:30.000.000                     4.07431                    -3.26588                     6.22215
27-09-2021 12:39:30.000.000                     3.83023                    -2.97355                     6.62344
27-09-2021 12:40:30.000.000                     3.89880                    -2.64193                     6.67221
27-09-2021 12:41:30.000.000                     3.38985                    -2.54937                     6.74310
27-09-2021 12:42:30.000.000                     2.45241                    -2.73782                     7.07623
27-09-2021 12:43:30.000.000                     2.31830                    -2.99837                     7.15116
27-09-2021 12:44:30.000.000                     3.65937                    -3.38210                     6.00490
27-09-2021 12:45:30.000.000                     4.15840                    -3.19853                     5.76768
27-09-2021 12:46:30.000.000                     2.64446                    -2.72277                     6.76991
27-09-2021 12:47:30.000.000                     2.34160                    -2.40649                     7.02900
27-09-2021 12:48:30.000.000                     3.59219                    -2.29267                     6.40042
27-09-2021 12:49:30.000.000                     2.81985                    -2.58132                     6.76470
27-09-2021 12:50:30.000.000                     3.12689                    -1.86964                     7.16757
27-09-2021 12:51:30.000.000                     4.13078                    -3.67291                     5.46314
27-09-2021 12:52:30.000.000                     4.05653                    -4.96058                     3.96877
27-09-2021 12:53:30.000.000                     3.18487                    -3.07929                     8.11922
27-09-2021 12:54:30.000.000                     2.54839                    -2.36966                     8.50067
27-09-2021 12:55:30.000.000                     2.65849                    -2.47971                     8.36488
27-09-2021 12:56:30.000.000                     2.32750                    -2.64774                     8.30324
27-09-2021 12:57:30.000.000                     2.03889                    -1.96452                     8.51763
27-09-2021 12:58:30.000.000                     1.23356                    -1.13691                     8.92333
27-09-2021 12:59:30.000.000                     1.26795                    -1.02835                     8.70743
27-09-2021 13:00:30.000.000                     1.40750                   -0.382142                     8.65932
27-09-2021 13:01:30.000.000                     1.83421                   -0.193489                     8.64375
27-09-2021 13:02:30.000.000                     2.62721                   -0.478858                     7.60654
27-09-2021 13:03:30.000.000                     2.27060                    0.239716                     7.71138
27-09-2021 13:04:30.000.000                    0.485776                    0.663751                     7.93174
27-09-2021 13:05:30.000.000                     1.95281                    0.195298                     7.65647
27-09-2021 13:06:30.000.000                     1.94101                    0.501654                     7.45073
27-09-2021 13:07:30.000.000                     1.73879                   -0.157626                     7.61632
27-09-2021 13:08:30.000.000                     3.45336                     1.12521                     5.74592
27-09-2021 13:09:30.000.000                     5.95894                     2.06735                     3.95640
27-09-2021 13:10:30.000.000                     5.86255                     3.00730                     3.48399
27-09-2021 13:11:30.000.000                     2.96544                     2.95505                     5.52588
27-09-2021 13:12:30.000.000                   -0.207965                    -1.09295                     7.64983
27-09-2021 13:13:30.000.000                    0.543697                   -0.606427                     7.89344
27-09-2021 13:14:30.000.000                    0.873802                   -0.282514                     8.45664
27-09-2021 13:15:30.000.000                     1.42322                    0.434313                     8.43633
27-09-2021 13:16:30.000.000                    0.814844                   -0.247511                     7.71049
27-09-2021 13:17:30.000.000                     1.35671                    0.872449                     7.16864
27-09-2021 13:18:30.000.000                    0.470440                    0.655590                     7.29962
27-09-2021 13:19:30.000.000                     1.82957                     1.13480                     7.60797
27-09-2021 13:20:30.000.000                     2.60728                     2.84482                     7.67270
27-09-2021 13:21:30.000.000                     2.54732                     3.35794                     7.01919
27-09-2021 13:22:30.000.000                     2.42252                     3.43413                     6.98636
27-09-2021 13:23:30.000.000                     2.30470                     2.73455                     7.45250
27-09-2021 13:24:30.000.000                     2.47174                     3.66385                     6.82695
27-09-2021 13:25:30.000.000                   -0.553310                    -1.76602                     5.45324
27-09-2021 13:26:30.000.000                    -2.10509                    -4.28047                     3.91979
27-09-2021 13:27:30.000.000                    -1.89645                    -5.39420                     2.17062
27-09-2021 13:28:30.000.000                    -1.47759                    -5.64056                     2.38319
27-09-2021 13:29:30.000.000                    -2.01649                    -1.11061                     7.07667
27-09-2021 13:30:30.000.000                    -1.45699                     1.77154                     7.48041
27-09-2021 13:31:30.000.000                  -0.0239955                     6.78570                     5.15514
27-09-2021 13:32:30.000.000                    0.304857                     8.08491                     3.85958
27-09-2021 13:33:30.000.000                    0.955782                     7.76365                     4.75576
27-09-2021 13:34:30.000.000                     1.06629                     7.77339                     4.36597
27-09-2021 13:35:30.000.000                    0.811344                     8.34864                     4.42527
27-09-2021 13:36:30.000.000                    0.584395                     8.51485                     4.19909
27-09-2021 13:37:30.000.000                    0.835716                     8.14627                     3.80742
27-09-2021 13:38:30.000.000                    0.914930                     7.02655                     4.22331
27-09-2021 13:39:30.000.000                    0.571721                     5.96620                     9.28242
27-09-2021 13:40:30.000.000                    0.882119                     5.98824                     9.27304
27-09-2021 13:41:30.000.000                    0.580515                     6.33179                     8.95831
27-09-2021 13:42:30.000.000                    0.831677                     6.56047                     8.71413
27-09-2021 13:43:30.000.000                    0.388861                     6.66276                     8.75961
27-09-2021 13:44:30.000.000                     1.09696                     6.87776                     8.09739
27-09-2021 13:45:30.000.000                    -1.09727                     7.55872                     6.07129
27-09-2021 13:46:30.000.000                   -0.153849                     7.12052                     6.10611
27-09-2021 13:47:30.000.000                    0.632271                     6.73323                     6.07953
27-09-2021 13:48:30.000.000                     1.63051                     4.93687                     5.87399
27-09-2021 13:49:30.000.000                     1.74403                     5.58400                     5.59348
27-09-2021 13:50:30.000.000                     1.93647                     5.20956                     6.87065
27-09-2021 13:51:30.000.000                     1.80893                     3.04038                     9.07714
27-09-2021 13:52:30.000.000                     1.39428                     2.48161                     8.72017
27-09-2021 13:53:30.000.000                     1.62968                     3.10376                     8.13556
27-09-2021 13:54:30.000.000                     1.37188                     2.60152                     8.42701
27-09-2021 13:55:30.000.000                     1.64978                     1.93862                     8.41374
27-09-2021 13:56:30.000.000                     1.74714                     1.84481                     8.89081
27-09-2021 13:57:30.000.000                     1.62832                     2.49556                     8.36672
27-09-2021 13:58:30.000.000                     1.60777                     1.77085                     8.53813
27-09-2021 13:59:30.000.000                     1.77146                     1.42739                     8.97847
27-09-2021 14:00:30.000.000                     1.84432                     1.56115                     8.94939
27-09-2021 14:01:30.000.000                     1.73187                     1.26399                     8.30885
27-09-2021 14:02:30.000.000                     1.60474                    0.317576                     9.01867
27-09-2021 14:03:30.000.000                    0.401934                    -2.13944                     8.10931
27-09-2021 14:04:30.000.000                    0.942061                   -0.976075                     7.32071
27-09-2021 14:05:30.000.000                    0.763006                     1.65368                     6.07963
27-09-2021 14:06:30.000.000                    0.461938                     4.48811                     4.87695
27-09-2021 14:07:30.000.000                     1.51535                   -0.781462                     7.58092
27-09-2021 14:08:30.000.000                     2.15072                    -2.20046                     7.66943
27-09-2021 14:09:30.000.000                     2.02806                    -1.93234                     8.55049
27-09-2021 14:10:30.000.000                     2.21950                    -2.41226                     8.69207
27-09-2021 14:11:30.000.000                     2.37891                    -1.30183                     9.27618
27-09-2021 14:12:30.000.000                     2.07557                    -1.58518                     9.06497
27-09-2021 14:13:30.000.000                     2.17459                    -1.60037                     9.17519
27-09-2021 14:14:30.000.000                     1.94447                    -2.31293                     9.10412
27-09-2021 14:15:30.000.000                     2.00499                    -3.28286                     8.74414
27-09-2021 14:16:30.000.000                     1.75748                    -2.82101                     9.04943
27-09-2021 14:17:30.000.000                     1.69735                    -3.32904                     8.84357
27-09-2021 14:18:30.000.000                     1.57529                    -3.11476                     8.19073
27-09-2021 14:19:30.000.000                     2.18931                     2.11678                     4.86875
27-09-2021 14:20:30.000.000                     1.89710                     2.57427                     4.49857
27-09-2021 14:21:30.000.000                     1.60093                  -0.0227497                     4.86784
27-09-2021 14:22:30.000.000                     1.70225                   -0.315863                     4.87034
27-09-2021 14:23:30.000.000                     1.51178                   0.0797065                     5.08422
27-09-2021 14:24:30.000.000                     2.35502                    0.808192                     4.24521
27-09-2021 14:25:30.000.000                     1.57512                   -0.303231                     5.42335
27-09-2021 14:26:30.000.000                   -0.817796                     6.06915                     2.67473
27-09-2021 14:27:30.000.000                    0.465837                     6.99833                     4.03324
27-09-2021 14:28:30.000.000                    0.755656                     7.47048                     3.27164
27-09-2021 14:29:30.000.000                     1.72194                     7.73884                     2.89794
27-09-2021 14:30:30.000.000                    0.684228                     8.28243                     1.78934
27-09-2021 14:31:30.000.000                    0.811899                     8.22291                     2.08783
27-09-2021 14:32:30.000.000                     1.16516                     7.76753                     3.73141
27-09-2021 14:33:30.000.000                     1.39402                     7.31403                     4.19166
27-09-2021 14:34:30.000.000                     1.12386                     7.19745                     4.25114
27-09-2021 14:35:30.000.000                     1.32287                     6.30606                     5.66958
27-09-2021 14:36:30.000.000                    0.537549                     5.07555                     6.52860
27-09-2021 14:37:30.000.000                    0.229857                     5.96752                     5.86469
27-09-2021 14:38:30.000.000                    0.385491                     6.26714                     5.69840
27-09-2021 14:39:30.000.000                    0.367782                     6.41576                     5.91438
27-09-2021 14:40:30.000.000                     1.00164                     6.48074                     5.72985
27-09-2021 14:41:30.000.000                     2.55938                     5.12871                     6.96390
27-09-2021 14:42:30.000.000                     2.54144                     4.96902                     7.21393
27-09-2021 14:43:30.000.000                     1.02510                     6.38820                     6.64516
27-09-2021 14:44:30.000.000                     1.53556                     5.63645                     7.20011
27-09-2021 14:45:30.000.000                     2.08312                     4.09989                     8.84323
27-09-2021 14:46:30.000.000                     1.62464                     5.55393                     8.50216
27-09-2021 14:47:30.000.000                     1.99870                     5.00341                     8.78842
27-09-2021 14:48:30.000.000                     1.87201                     5.21793                     8.77283
27-09-2021 14:49:30.000.000                     1.64715                     5.87323                     8.35553
27-09-2021 14:50:30.000.000                     1.60028                     6.03454                     8.12853
27-09-2021 14:51:30.000.000                     1.91675                     6.44534                     8.03526
27-09-2021 14:52:30.000.000                     1.77105                     6.22328                     8.28469
27-09-2021 14:53:30.000.000                    0.772348                     2.14936                     10.1900
27-09-2021 14:54:30.000.000                    0.717686                     3.11711                     9.89292
27-09-2021 14:55:30.000.000                    0.805560                     3.15004                     9.76215
27-09-2021 14:56:30.000.000                     1.13910                     4.34778                     8.82725
27-09-2021 14:57:30.000.000                     1.63804                     5.69439                     8.14975
27-09-2021 14:58:30.000.000                     1.93203                     6.04999                     7.77343
27-09-2021 14:59:30.000.000                     1.23587                     5.82779                     8.37034
27-09-2021 15:00:30.000.000                     1.78165                     5.86500                     8.34251
27-09-2021 15:01:30.000.000                     1.55953                     5.12008                     8.72451
27-09-2021 15:02:30.000.000                     1.07712                     4.08909                     9.38719
27-09-2021 15:03:30.000.000                     1.54429                     4.05602                     9.35320
27-09-2021 15:04:30.000.000                     1.20061                     4.29379                     9.28546
27-09-2021 15:05:30.000.000                     1.59579                     3.34413                     9.67183
27-09-2021 15:06:30.000.000                     1.87557                     2.58411                     9.85429
27-09-2021 15:07:30.000.000                    0.940213                     6.06063                     8.25243
27-09-2021 15:08:30.000.000                    0.657806                     6.21905                     8.18252
27-09-2021 15:09:30.000.000                    0.669010                     6.14337                     8.27774
27-09-2021 15:10:30.000.000                     1.26857                     6.45333                     8.01989
27-09-2021 15:11:30.000.000                    0.685794                     6.30237                     8.05241
27-09-2021 15:12:30.000.000                    0.455102                     6.10431                     8.24979
27-09-2021 15:13:30.000.000                    0.419722                     6.12577                     8.39229
27-09-2021 15:14:30.000.000                    0.444820                     6.40689                     8.42352
27-09-2021 15:15:30.000.000                    0.581610                     6.10976                     8.71271
27-09-2021 15:16:30.000.000                    0.736143                     6.25170                     8.78239
27-09-2021 15:17:30.000.000                     1.02633                     6.61880                     8.14515
